fix,lat,lon
FAPVU,47.699072,-096.413106
FAR07,46.637320,-096.869043
FAR10,46.933317,-096.814415
FAR24,42.321800,-088.309003
FAR26,46.786903,-096.816008
FAR35,47.181152,-096.473815
FAR36,47.249392,-096.761890
FAR94,46.908151,-096.815563
FARAD,35.386875,-085.426300
FARAG,29.047928,-096.132119
FARAH,32.366667,062.158333
FARAK,45.554166,008.449166
FARAL,40.348028,-075.277864
FARAN,41.295422,-073.882544
FARAP,39.539978,-083.295397
FARAR,37.241750,-095.505456
FARAT,29.132119,-090.070722
FARBA,47.725228,-097.464281
FARBU,33.914894,-087.904239
FARDU,42.769964,-099.644047
FAREB,34.869214,-090.600092
FAREG,48.400056,-101.324547
FAREK,43.338736,-077.626106
FAREL,30.580372,-094.384169
FAREM,40.934119,-085.962567
FAREN,50.166111,-099.875278
FARER,30.869772,-092.233878
FARES,14.901667,042.025000
FARES,32.163611,010.947778
FARES,40.023114,-074.950400
FARET,33.695489,-112.232633
FAREX,32.937133,-091.943553
FARGA,33.492542,-117.149931
FARGE,41.284475,-079.872050
FARGI,32.463400,-087.202772
FARGO,39.721461,-089.776408
FARGU,41.056792,-069.950928
FARIL,41.974494,-072.640875
FARIM,45.781994,-090.437033
FARIN,33.440525,-096.185289
FARIP,44.539922,-092.556428
FARIS,38.831058,-090.527531
FARIV,42.437142,-088.113594
FARKS,47.407319,-097.038608
FARLA,76.521650,-069.149917
FARLI,36.468953,-083.058111
FARLL,39.689981,-078.146150
FARLN,39.377064,-081.848492
FARLO,32.922031,-116.979179
FARLU,61.667858,-161.726164
FARLY,31.988011,-102.325064
FARMA,-17.815192,143.586775
FARME,66.945075,-161.535836
FARMI,41.911525,-121.640867
FARMM,42.335994,-088.359422
FARMN,22.025781,-069.847464
FARMR,39.409064,-090.739775
FARMU,30.413056,-091.005622
FARMY,42.265358,-103.014817
FARNA,33.033183,-118.561214
FARNI,41.952889,-085.000361
FARNS,50.753889,-115.395833
FARNU,42.786092,-072.274978
FAROA,-25.000000,-175.038500
FAROD,41.577656,-096.620425
FAROE,29.996619,030.658135
FAROK,35.286647,-094.668992
FAROL,-22.621833,-048.666667
FAROM,-23.633817,-070.468242
FARON,42.994700,-090.886047
FAROP,40.702808,-074.769461
FAROR,30.185625,-088.980969
FAROS,35.500000,000.299167
FAROS,11.123333,-066.504167
FAROW,38.002914,-091.451481
FAROX,43.418303,-073.036425
FARPA,37.769603,-101.736403
FARPI,37.468642,-098.052633
FARPU,65.929367,-160.943419
FARRA,-37.795000,146.091111
FARRA,37.696153,-123.015386
FARRL,32.590553,-080.855656
FARRY,46.253358,-094.630622
FARSA,46.859953,-098.779589
FARSI,41.341078,-080.366386
FARTA,37.856233,-076.949644
FARUB,44.110825,-086.129197
FARUJ,33.523056,018.732222
FARUL,34.769214,-082.350397
FARUM,39.332222,-083.599167
FARUN,43.469811,-092.896331
FARUP,34.313553,-083.533078
FARUS,41.198892,-096.117050
FARUX,36.427797,-097.905769
FARVA,44.259864,-098.006333
FARWA,33.000000,012.303064
FARWO,41.196567,-080.330625
FARYL,29.213431,-100.622028
FASAD,47.554837,038.311747
FASAG,29.273497,-099.689586
FASAL,-00.041667,131.360000
FASAL,31.356667,073.322778
FASAM,32.476753,-086.434925
FASAN,40.863889,017.426944
FASAP,44.609222,-093.421533
FASBI,37.942000,-118.605239
FASBO,49.373861,-123.380667
FASDI,41.902692,-087.803369
FASDO,44.477522,-092.175356
FASED,34.998358,-101.604144
FASEK,30.504544,-083.221844
FASEL,47.000000,-132.133333
FASEN,39.377294,-074.634764
FASEX,44.871389,-089.697831
FASGI,59.221325,-160.185019
FASGO,43.942050,-090.677533
FASHE,39.133669,-090.260714
FASHU,30.123158,-096.357469
FASIE,-17.331194,143.181111
FASIK,37.298714,-121.844847
FASIP,44.531664,-100.462267
FASIR,34.544722,-114.014167
FASIX,35.258292,-094.468400
FASKI,37.829533,-088.508350
FASKO,37.418067,-095.506881
FASLA,42.449797,-082.878575
FASMA,44.041403,-094.610728
FASNO,34.045511,-080.410683
FASOB,40.207792,-088.145528
FASOD,39.737125,-119.830664
FASOK,45.817961,-108.417875
FASOS,37.052800,-077.658597
FASOV,34.471817,-086.638400
FASPA,36.592300,-098.566067
FASPI,36.475103,-082.634233
FASPO,07.395997,151.774669
FASPU,37.382869,-076.566019
FASRA,33.496175,-101.594422
FASRO,44.920747,-093.285303
FASRU,08.582881,167.571006
FASSA,58.700165,-066.999199
FASTE,40.700000,-114.500000
FASTI,41.505522,-082.988753
FASTO,35.272217,-118.861447
FASTT,37.068686,-096.971822
FASUB,38.167383,-122.250192
FASUG,30.292889,-092.895536
FASUL,30.079514,-093.457094
FASUT,42.701356,-106.666561
FASUX,45.524750,-089.766692
FASVU,39.959650,-083.626747
FATAB,32.913061,-097.022075
FATAD,28.633400,-080.804722
FATAL,-19.611167,-057.341667
FATAM,35.666967,-098.446547
FATAP,32.795147,-104.421694
FATAR,44.816153,-093.367700
FATAS,36.279456,-094.479897
FATBI,34.693769,-082.822044
FATBU,32.145519,-086.829358
FATED,34.881600,-080.798664
FATEH,33.581389,072.627778
FATEK,41.466986,-078.556219
FATEL,60.650272,-151.151508
FATEN,39.082794,-076.713703
FATEP,41.397997,-083.675956
FATES,45.025294,-093.022317
FATEX,31.690839,-082.493144
FATGO,36.432908,-093.030361
FATHE,28.961111,-081.323889
FATHM,37.797731,-122.792286
FATHR,27.307139,-079.775392
FATIB,43.590406,-116.296183
FATIH,41.228056,028.799444
FATIK,48.415486,-094.721008
FATIN,64.106608,-147.089678
FATIP,37.406939,-077.501322
FATIR,39.102542,-076.858364
FATIS,66.807319,-159.628614
FATIT,44.086853,-093.700197
FATKI,39.332042,-084.412150
FATLA,41.712064,-087.649533
FATLI,29.714361,-093.150689
FATMA,41.888186,-103.536528
FATMI,47.700481,-114.101175
FATMO,39.063611,-127.000000
FATMU,57.026639,-170.418694
FATNA,34.138883,-096.493994
FATOB,37.754147,-082.638761
FATOG,42.918311,-085.275097
FATOL,00.483333,129.180000
FATOM,37.513481,-075.975769
FATON,40.207614,-073.039314
FATOR,26.326789,-098.376864
FATOT,42.216119,-083.564614
FATOV,64.347344,-165.864131
FATOX,40.801206,-087.195964
FATPA,46.334153,-084.542986
FATPI,38.493092,-091.959269
FATPO,39.499983,-107.057936
FATPU,38.718406,-109.814772
FATRE,48.795928,-103.097556
FATSA,40.774842,-097.681522
FATSO,29.689997,-089.784572
FATSS,37.865078,-089.922400
FATSU,33.445453,-081.463931
FATSY,39.482878,-085.176328
FATTS,35.873669,-083.651561
FATTY,29.358333,-082.070556
FATUB,29.860906,-093.218564
FATUM,12.700000,149.116667
FATUN,31.499378,-087.315958
FATUS,37.491811,-122.018117
FATVO,35.970150,-076.696969
FATYO,33.091203,-102.240128
FAUCE,39.559667,-097.152042
FAUKS,-28.409722,153.860000
FAULT,42.984169,-077.363272
FAUST,29.721389,-097.952389
FAVAB,36.506958,-082.271261
FAVAN,35.552256,-096.940461
FAVAS,39.282753,-095.747461
FAVAT,33.143867,-106.067994
FAVBA,33.523828,-084.855356
FAVBU,44.171792,-088.553992
FAVDA,45.467500,-119.812683
FAVDO,41.371456,-097.283536
FAVDU,47.461567,-122.543003
FAVEB,35.131297,-084.885939
FAVEG,29.421869,-098.597178
FAVEK,37.669969,-118.629547
FAVER,64.472831,-146.899828
FAVET,40.980481,-072.464469
FAVGA,07.369414,134.451497
FAVID,43.653800,-094.198736
FAVIG,41.180150,-077.345175
FAVIN,32.118081,-089.990453
FAVIS,27.868836,-082.503572
FAVKU,32.789889,-096.784092
FAVLA,29.406725,-098.589111
FAVLI,42.668617,-083.299453
FAVLO,29.631036,-095.294233
FAVLU,20.636600,-156.854308
FAVNI,29.209433,-100.691225
FAVNO,33.421114,-086.421033
FAVNU,45.553436,-069.675486
FAVOD,46.444508,-090.418411
FAVOM,43.226756,-089.407386
FAVON,33.583333,-102.566667
FAVOR,-04.073000,-055.365000
FAVOR,45.598611,-121.572222
FAVOS,28.311742,-080.597006
FAVOT,31.226594,-089.201506
FAVOV,38.746472,-078.414144
FAVOX,46.610608,-111.590897
FAVRE,44.577783,-088.133800
FAVRR,38.846836,-082.981556
FAVSO,65.811303,-168.026194
FAVTA,46.350506,-111.566322
FAVUB,45.695550,-118.627489
FAVUM,41.266436,-077.595089
FAVUR,40.414950,-111.878625
FAVXE,40.799947,-077.933836
FAW,-11.800000,130.016667
FAWCI,34.176844,-098.989492
FAWMU,33.670919,-079.239081
FAWNE,38.167331,-121.962739
FAWNS,44.993456,-074.090328
FAWPE,30.023642,-090.372600
FAWZY,41.122225,-084.917086
FAXAG,40.002942,-086.187408
FAXAK,42.283544,-096.706836
FAXAN,27.888300,-082.544906
FAXAP,37.380344,-120.722844
FAXAR,32.589953,-088.546731
FAXAT,40.887589,-076.859833
FAXAX,46.337983,-119.218778
FAXBO,33.337489,-104.621247
FAXDO,32.359889,-094.226686
FAXEK,68.366667,-145.122447
FAXEM,39.385714,-119.767058
FAXEN,39.430497,-091.298803
FAXET,47.090650,-088.750211
FAXIB,43.010911,-073.548972
FAXID,27.254978,-082.394611
FAXIG,40.311253,-085.229308
FAXIK,38.350339,-077.979044
FAXIL,34.804072,-085.771028
FAXIM,37.734336,-097.495908
FAXIN,42.237947,-077.198750
FAXIS,48.044333,-105.445561
FAXIV,35.081258,-083.290589
FAXKI,36.566708,-076.527617
FAXOS,32.930739,-097.050658
FAXOV,64.648508,-147.191561
FAXTO,49.076694,-123.493639
FAXTS,-07.298953,072.387697
FAXUD,41.872919,-094.435058
FAXUG,39.459617,-077.286656
FAXUT,48.409353,-122.693164
FAXUV,45.889908,-089.468175
FAXXI,41.146278,-080.175917
FAY58,35.071814,-078.821586
FAYAS,43.422983,-084.282636
FAYCE,46.478356,-120.160492
FAYEE,33.929647,-091.570758
FAYET,43.127650,-075.942056
FAYEZ,33.010814,-086.209667
FAYGO,35.205358,-078.489644
FAYJI,39.563003,-097.346811
FAYNE,43.193867,-091.497136
FAYOL,43.551806,-079.780290
FAYRO,40.969036,-078.159094
FAYTA,28.105142,-014.136193
FAYYE,44.375539,-089.665775
FAZED,39.924119,-097.668319
FAZEL,32.938236,-085.033611
FAZER,60.259167,025.125556
FAZER,38.755031,-077.477564
FAZIM,36.072939,-086.587444
FAZIP,40.096372,-080.974897
FBSEB,-33.407064,148.183185
FBSEC,-33.459208,148.116234
FBSEF,-33.379349,148.027070
FBSEH,-33.358563,147.909983
FBSEI,-33.393207,148.105127
FBSEM,-33.365492,147.949012
FBSWD,-33.274729,147.742438
FBSWE,-33.329728,147.678847
FBSWF,-33.350581,147.836482
FBSWG,-33.398448,147.718977
FBSWH,-33.366220,147.954708
FBSWI,-33.340154,147.757664
FBSWM,-33.361007,147.915300
FBURG,30.943144,-097.434900
FC036,45.873794,-066.540438
FCA31,48.311384,-114.247036
FCM17,44.832247,-093.495389
FCM20,44.832639,-093.502606
FCM40,44.827100,-093.465926
FCM65,44.828860,-093.737932
FCM77,44.697321,-093.453615
FCP,-16.875000,145.850000
FCTRY,37.683675,-097.217511
FD059,36.767477,-090.332846
FD182,36.635722,-090.326892
FDFEA,-22.342072,119.669292
FDFEB,-22.437992,119.670803
FDFEC,-22.472089,119.574339
FDFEF,-22.344058,119.522000
FDFEH,-22.268939,119.403014
FDFEI,-22.391019,119.596394
FDFEM,-22.297114,119.447622
FDFWD,-22.240517,119.207717
FDFWE,-22.144603,119.206203
FDFWF,-22.238492,119.354828
FDFWG,-22.110442,119.302419
FDFWH,-22.313625,119.473781
FDFWI,-22.191539,119.280508
FDFWM,-22.285456,119.429161
FDK58,39.494972,-077.287378
FDL,-32.159722,115.930556
FDLEE,21.217878,-068.693272
FDNB,41.264564,069.343714
FDO07,-34.357963,-058.499302
FDO10,-34.343904,-058.738461
FDO17,-34.428705,-058.563539
FDO32,-34.302498,-058.492771
FDO42,-34.317904,-058.462989
FDO78,-34.483619,-058.551483
FDP,-43.266667,146.450000
FDY17,41.047089,-083.401952
FDY40,40.932160,-083.787661
FDY48,41.010914,-083.680008
FDY63,40.889164,-083.863617
FDY73,41.093625,-083.220371
FE01,49.216667,133.450000
FEARR,34.354586,-077.942722
FEARS,28.760000,-132.759860
FEAST,40.960519,-072.141525
FEBAG,41.646081,-087.093514
FEBAK,39.381272,-119.769575
FEBAT,37.613547,-118.695933
FEBDI,34.682403,-081.258792
FEBEG,50.063583,008.399836
FEBEK,42.726511,-090.313072
FEBEL,35.958764,-077.897842
FEBEM,38.256019,-090.900533
FEBES,43.502361,-116.038756
FEBET,35.871953,-115.282875
FEBEV,38.256431,-075.567139
FEBGI,44.013414,-070.755056
FEBIB,37.649119,-088.723442
FEBID,43.600467,-093.440828
FEBIN,33.986850,-098.272803
FEBIS,47.130808,-098.559422
FEBIT,37.772150,-097.669231
FEBIX,29.368792,-098.575039
FEBKA,30.055922,-084.333744
FEBKI,37.465806,-093.284281
FEBKY,40.880133,-093.693681
FEBLA,39.050953,-104.715644
FEBLU,38.897700,-084.684725
FEBMA,43.157286,-071.606753
FEBOD,59.754394,-155.045850
FEBOG,33.187775,-087.517389
FEBOM,32.380378,-093.584697
FEBOP,34.210586,-090.517225
FEBRI,43.305846,-002.271034
FEBRU,24.973333,120.921667
FEBSI,35.875200,-095.341081
FEBSO,33.506594,-087.726422
FEBTO,31.975194,-083.666375
FEBUG,33.896614,-117.866756
FEBUM,41.573464,-075.116831
FEBUP,42.987847,-106.740667
FEBUS,46.899672,-119.870494
FEBUT,42.211603,-075.840192
FEBVI,33.213808,-117.011444
FEBWO,41.291408,-079.451369
FEBYI,30.508875,-097.538611
FECFE,38.729600,-092.261633
FECFO,64.852969,-155.720025
FECHO,47.911944,-001.471111
FECTI,-18.467500,116.903611
FECUT,36.196475,-086.315600
FECVY,37.799472,-101.270389
FECXI,41.172114,-092.362928
FECYE,40.142981,-109.910458
FECYI,41.706883,-083.406778
FEDAB,29.637261,-098.360781
FEDAD,40.893942,-111.889247
FEDAG,43.954761,-102.867433
FEDAL,35.553286,-096.923211
FEDAR,40.643725,-073.759278
FEDAS,44.441767,-073.247139
FEDBA,35.135403,-092.603286
FEDBO,57.579972,-157.889892
FEDDY,61.700199,-066.999329
FEDED,41.879872,-071.295181
FEDER,34.146889,-099.271167
FEDES,41.295289,-095.756525
FEDET,41.819928,-103.871014
FEDGA,40.274931,-078.342014
FEDGO,37.637194,-118.502431
FEDIK,39.178567,-082.555372
FEDIL,29.635450,-090.163236
FEDIN,39.656036,-076.091853
FEDIP,30.845694,-086.528300
FEDIR,33.929644,-098.431339
FEDIS,40.393922,-083.744092
FEDIT,39.292503,-077.296517
FEDIV,41.721003,-085.760108
FEDIX,33.547164,-089.676569
FEDKI,44.771172,-092.994639
FEDKO,33.125139,-080.594656
FEDKU,44.079197,-121.200236
FEDLO,32.176825,-084.107778
FEDLU,33.795447,-080.449389
FEDMA,60.774822,-161.690811
FEDNO,61.242797,-149.911839
FEDOB,27.518994,-097.822917
FEDOG,31.761992,-085.240881
FEDOK,30.984750,-099.422128
FEDOL,29.326461,-098.563892
FEDPA,42.717778,-109.648642
FEDPI,42.715050,-100.173142
FEDRA,40.842222,009.823889
FEDRA,40.077044,004.266208
FEDRA,38.045669,-085.100550
FEDSA,30.121922,-080.653694
FEDUK,64.764400,-157.603164
FEDUS,41.126514,-077.601828
FEDUT,44.795728,-067.379531
FEDUV,41.492444,-102.644136
FEDVI,32.730514,-115.713267
FEDVO,42.983606,-095.406000
FEDVU,46.914947,-120.274961
FEEGI,27.967622,-098.120853
FEEGS,-12.504433,131.147864
FEEGS,43.734392,-091.792700
FEELD,29.899072,-095.207389
FEELS,28.628956,-099.115253
FEELY,35.079136,-077.090181
FEERY,36.473092,-092.367214
FEFEE,34.261083,-085.141283
FEFEP,30.310683,-096.390394
FEFIJ,37.990317,-078.529075
FEFOX,41.678828,-071.364572
FEFTU,71.184317,-157.304383
FEGAB,39.462978,-118.738553
FEGAG,42.823228,-087.915956
FEGAK,47.047706,-122.475033
FEGAN,40.236461,-074.195325
FEGAV,33.299433,-119.535394
FEGAW,36.192739,-099.420456
FEGBA,48.529658,-122.911775
FEGDU,34.782833,-089.886117
FEGEB,42.975483,-115.780089
FEGEG,39.019358,-087.773353
FEGEK,66.254069,-162.408119
FEGEL,64.055778,-151.913186
FEGEM,35.026372,-078.126844
FEGER,42.056375,-104.807314
FEGEV,33.699350,-111.878506
FEGEX,32.887250,-103.487156
FEGFO,42.053678,-092.179408
FEGIB,39.547278,-104.761897
FEGIR,17.706700,-064.750592
FEGIT,39.233994,-101.520233
FEGLI,41.697053,-078.493142
FEGLO,41.670181,-075.955714
FEGMI,34.203672,-087.994789
FEGMU,45.438342,-121.139847
FEGNI,43.521981,-116.115086
FEGNU,42.583975,-093.614778
FEGOB,34.666531,-079.156036
FEGOD,47.234578,-088.599575
FEGOG,46.118300,-089.618061
FEGOL,38.401547,-076.693300
FEGOM,38.700694,-076.188825
FEGOP,31.135803,-082.556444
FEGOT,35.218439,-095.914478
FEGOV,39.589708,-079.922139
FEGOZ,39.567769,-076.448883
FEGPO,42.304864,-071.434733
FEGRI,29.354797,-090.296122
FEGSA,29.480608,-098.616589
FEGTA,34.366431,-083.600064
FEGTI,32.769983,-099.269228
FEGTU,21.325192,-158.068486
FEGUC,35.462139,-095.194836
FEGUD,44.864203,-066.925481
FEGUK,34.812300,-094.562181
FEGUR,46.781731,-114.190044
FEGUS,34.712525,-099.273822
FEGVI,54.950006,-162.456292
FEGVO,40.568958,-078.373853
FEGZI,39.891375,-094.405581
FEHDY,34.082133,-082.714008
FEHEH,35.117597,-095.196533
FEHEV,41.189997,-095.686433
FEHLO,42.667958,-076.645336
FEHOP,39.672164,-081.922508
FEHXE,34.491000,-092.246061
FEIAT,39.218844,-083.870833
FEILL,39.390733,-114.815558
FEITO,-25.658500,-045.890500
FEJYY,31.370019,-081.895025
FEKAD,30.393036,-084.114383
FEKAF,33.682750,-090.182464
FEKAK,29.696997,-098.405997
FEKAN,40.823353,-074.104639
FEKAP,41.248892,-103.181478
FEKAR,42.856672,-087.906506
FEKAT,31.724931,066.024747
FEKAV,30.368367,-087.201539
FEKBA,30.056553,-084.329181
FEKEL,27.798019,-097.496644
FEKEM,39.195717,-095.433275
FEKEP,41.267083,-105.610419
FEKER,34.726400,-086.780622
FEKET,38.351742,-076.332136
FEKHO,42.045625,-093.599592
FEKIB,36.491244,-087.571583
FEKIG,35.155372,-117.997181
FEKIL,33.913153,-118.638575
FEKIR,43.723875,-094.881144
FEKIT,36.094150,-079.551897
FEKIX,44.129847,-105.486394
FEKKY,46.722711,-096.271561
FEKLI,44.604025,-106.881539
FEKLO,39.163956,-082.338978
FEKMU,40.646547,-102.334203
FEKNI,29.628692,-097.953531
FEKOG,29.429358,-090.363711
FEKON,33.067400,-095.014794
FEKOV,32.575164,-091.817881
FEKOX,43.710464,-072.326503
FEKPI,34.986225,-078.992478
FEKRA,31.282219,-085.405208
FEKRO,38.603047,-090.344856
FEKRU,34.311083,-084.935683
FEKSA,41.203717,-071.739514
FEKSO,34.681478,-086.764897
FEKSU,44.897914,-096.430394
FEKTA,39.855036,-089.980489
FEKUK,41.481197,-099.678547
FEKUX,32.536242,-099.162708
FEKVO,34.990231,-096.672014
FEKWU,41.608822,-071.340653
FELAB,37.643208,-077.035572
FELAK,38.682106,-083.946625
FELAN,38.933603,-077.455864
FELAR,39.030789,-077.061944
FELAW,60.463481,-145.347319
FELAX,41.511372,-085.266772
FELBA,40.641236,-095.473425
FELCE,44.178208,-120.981181
FELDI,41.346156,-075.717036
FELDT,35.784500,-076.577075
FELEK,39.720311,-084.126694
FELEN,56.967603,-133.935292
FELER,41.393944,-075.440064
FELET,44.839656,-087.294250
FELEV,40.636878,-079.986825
FELEX,29.733122,-085.233314
FELGU,42.776425,-095.377006
FELIB,34.047192,-103.461497
FELID,37.341156,-095.675586
FELIG,38.687628,-090.128314
FELIL,43.008031,-089.347511
FELIP,43.579400,-110.753958
FELIS,45.616072,-109.095483
FELIT,36.894806,-084.180778
FELIX,02.185167,-060.623333
FELIX,05.338611,-075.420278
FELIX,42.078195,-070.189205
FELIX,35.833542,-069.399344
FELKA,43.276672,-072.960822
FELKO,50.573333,-119.699722
FELLI,65.354167,-015.173889
FELLO,41.690903,-081.286263
FELLS,-12.242747,131.097878
FELMA,29.245861,-098.428819
FELMI,34.262453,-118.956469
FELMO,42.111767,-079.150756
FELNI,41.615089,-075.153792
FELNO,45.653506,-084.595664
FELOK,41.364092,-079.145794
FELON,42.216292,-083.407994
FELOR,34.082294,-084.067775
FELPO,38.250606,-083.854381
FELPS,44.960744,-083.559994
FELPU,35.899467,-078.936522
FELRA,35.162261,-097.886544
FELRI,37.024611,-108.179486
FELTA,38.707736,-109.833831
FELTI,59.181047,-161.974628
FELTN,48.665001,-089.093330
FELTO,33.963544,-085.349147
FELTS,44.694847,-089.627492
FELTY,38.779486,-076.944664
FELUM,58.596333,-156.477583
FELUN,64.436694,-146.900425
FELUR,39.385617,-094.678144
FELUS,42.299364,-083.441511
FELUX,42.240011,-087.629536
FELUY,50.541667,004.235000
FELVA,32.438247,-097.471592
FELYA,33.139083,-080.083381
FELYN,43.084622,-085.791114
FEMAB,30.521011,-096.127456
FEMAD,36.943889,-107.052878
FEMAK,33.868669,-116.535575
FEMAP,37.308392,-077.279328
FEMAR,37.851944,-077.019922
FEMAS,45.551692,-069.533211
FEMAT,47.675439,-097.362194
FEMAV,46.917658,-096.157258
FEMAZ,34.500728,-091.466539
FEMBA,29.263567,-081.091247
FEMBU,38.979486,-080.200239
FEMDA,59.667406,-157.407472
FEMDU,41.052697,-073.879692
FEMEK,34.634033,-120.367217
FEMEL,28.944283,-095.920383
FEMEN,31.424922,-087.097544
FEMER,45.640147,-091.831992
FEMES,35.409931,-077.504819
FEMGI,41.424056,-105.910450
FEMGU,40.769739,-073.415172
FEMHA,42.519078,-092.512111
FEMIG,44.634767,-070.034003
FEMIL,38.802303,-094.355792
FEMIN,30.250631,-093.400769
FEMIT,41.970661,-091.973133
FEMIX,42.304875,-071.403289
FEMKA,33.637142,-085.792019
FEMKO,39.031689,-077.458436
FEMLI,32.996969,-099.735267
FEMME,29.238633,-090.195756
FEMOD,38.185456,-074.953253
FEMOG,34.816583,-079.370403
FEMOK,47.457581,-088.733378
FEMOL,31.806656,-106.106200
FEMON,31.813100,-089.337911
FEMOS,37.563931,-097.462328
FEMOT,41.827986,-078.670831
FEMRU,70.326803,-149.653619
FEMSA,38.197544,-084.457131
FEMSO,25.802897,-080.301542
FEMSU,42.066928,-075.574786
FEMTE,34.371050,-081.584667
FEMUG,46.824144,-092.088372
FEMUR,-03.634000,-034.036167
FENAB,42.761464,-085.967383
FENAG,35.637269,-077.945836
FENAK,28.423250,-098.130914
FENAM,29.692286,-091.133544
FENAN,30.219589,-092.781278
FENAR,33.722392,-090.953611
FENAT,39.403775,-118.685608
FENBE,41.549656,-096.164719
FENBU,41.751175,-077.431975
FENCE,28.786972,-096.839489
FENCH,34.538683,-094.073000
FENDI,33.186839,-094.976881
FENDO,42.991683,-084.131078
FENDS,29.947972,-095.334314
FENEL,50.457000,-126.756194
FENEN,39.050417,-094.660903
FENER,41.286389,028.357778
FENIG,41.528225,-096.624586
FENIK,55.715278,-004.291944
FENIM,36.018267,-077.760847
FENIN,44.966197,-097.259478
FENIR,25.238233,-080.466594
FENIV,31.732244,-098.136347
FENIX,32.451958,-085.041939
FENIX,32.141778,131.591472
FENJE,33.462342,-084.749469
FENKA,39.932194,-074.693847
FENKI,43.563639,-096.415814
FENKO,41.470917,-080.361006
FENLA,38.981567,-083.398578
FENLI,35.299819,-080.824794
FENLO,51.956194,-176.433406
FENLU,39.920917,-083.715639
FENLY,40.705728,-074.568347
FENOB,38.250144,-098.856386
FENOG,33.683067,-088.484902
FENOK,47.525464,-093.065794
FENOM,68.153258,-166.725583
FENON,36.714156,-104.818478
FENOR,39.890469,-075.126164
FENPA,30.262336,-090.956167
FENPI,29.319942,-098.342864
FENPU,30.910908,-091.461867
FENRI,36.241561,-097.811050
FENRU,41.138094,-079.906114
FENSE,03.500000,162.261667
FENTI,37.203425,-121.752622
FENTO,30.347892,-092.926156
FENTS,34.153872,-084.592478
FENUB,42.460289,-075.530606
FENUD,35.407253,-078.049478
FENUG,61.526567,-160.321122
FENUN,41.551800,-075.794458
FENUP,33.407297,-097.752719
FENUR,58.117336,-135.222758
FENVO,44.905753,-072.223197
FENWY,42.367803,-070.719369
FEONA,31.605975,-084.718839
FEORI,40.312569,-074.824569
FEPAG,33.047556,-118.518928
FEPAL,37.569247,-101.328456
FEPEN,31.930986,-085.794917
FEPET,29.428981,-098.597572
